Time,Velocity_x,Velocity_y,Velocity_z
[2.768],-0.29331285009813746,0.010816094155102401,0.0
[2.77],-0.29355065454555235,0.01037325009863517,0.0
[2.772],-0.29378771666717524,0.009930008218788394,0.0
[2.774],-0.29402403579748937,0.009486369759898458,0.0
[2.776],-0.2942596112730631,0.00904233596741559,0.0
[2.778],-0.2917995383885461,0.009568007013759566,0.0
[2.78],-0.29203543069220583,0.009124141454572313,0.0
[2.782],-0.29227057896121433,0.008679881277265392,0.0
[2.784],-0.29250498253542745,0.008235227729034011,0.0
[2.786],-0.2927386407567913,0.00779018205817808,0.0
[2.788],-0.29297155296934474,0.007344745514097972,0.0
[2.79],-0.29320371851922084,0.006898919347291602,0.0
[2.792],-0.29343513675464894,0.006452704809350521,0.0
[2.794],-0.29366580702595607,0.006006103152956799,0.0
[2.796],-0.2938957286855693,0.00555911563187908,0.0
[2.798],-0.2914677716354459,0.007380186579502582,0.0
[2.8],-0.2916985765211814,0.006933654477320528,0.0
[2.802],-0.29192863291157334,0.006486736284808212,0.0
[2.804],-0.2921579401607719,0.006039433256623164,0.0
[2.806],-0.29238649762503066,0.0055917466485030515,0.0
[2.808],-0.29261430466270805,0.005143677717262249,0.0
[2.81],-0.2928413606342692,0.004695227720788897,0.0
[2.812],-0.29306766490228764,0.0042463979180404066,0.0
[2.814],-0.2932932168314474,0.0037971895690409874,0.0
[2.816],-0.2935180157885444,0.003347603934876889,0.0
[2.818],-0.29052133470082697,0.005300656116220465,0.0
[2.82],-0.29074824063207083,0.004852130183943565,0.0
[2.822],-0.2909743947327511,0.004403224696892943,0.0
[2.824],-0.29119979636797316,0.003953940915305307,0.0
[2.826],-0.29142444490495517,0.0035042801004786794,0.0
[2.828],-0.29164833971302895,0.003054243514770308,0.0
[2.83],-0.2918714801636429,0.002603832421591734,0.0
[2.832],-0.2920938656303627,0.0021530480854060202,0.0
[2.834],-0.2923154954888739,0.0017018917717243343,0.0
[2.836],-0.29253636911698316,0.0012503647471017454,0.0
[2.838],-0.2900342444794376,0.0025400116428741237,0.0
[2.84],-0.290256369982169,0.002089099151813073,0.0
[2.842],-0.29047773966233126,0.0016378151190096085,0.0
[2.844],-0.2906983528984614,0.0011861608113773736,0.0
[2.846],-0.29091820907121996,0.0007341374968696801,0.0
[2.848],-0.2911373075633931,0.0002817464444758583,0.0
[2.85],-0.2913556477598939,-0.0001710110757826705,0.0
[2.852],-0.2915732290477641,-0.0006241337928552249,0.0
[2.854],-0.2917900508161762,-0.0010776204346663598,0.0
[2.856],-0.29200611245643493,-0.0015314697281188921,0.0
[2.858],-0.28957533908552663,-0.0005768521320498876,0.0
[2.86],-0.28979218948749635,-0.0010303250824274801,0.0
[2.862],-0.29000827978421273,-0.0014841607324414113,0.0
[2.864],-0.29022360936903385,-0.0019383578080147956,0.0
[2.866],-0.29043817763745333,-0.0023929150340556427,0.0
[2.868],-0.2906519839871023,-0.0028478311344612983,0.0
[2.87],-0.29086502781775075,-0.0033031048321215672,0.0
[2.872],-0.29107730853130936,-0.00375873484892196,0.0
[2.874],-0.2912888255318313,-0.004214719905748288,0.0
[2.876],-0.29149957822551315,-0.004671058722488991,0.0
[2.878],-0.2890829453815872,-0.004022472281328446,0.0
[2.88],-0.28929405094047556,-0.0044786479674022855,0.0
[2.882],-0.28950439187369936,-0.004935176723746368,0.0
[2.884],-0.2897139675907573,-0.005392057268723119,0.0
[2.886],-0.2899227775032962,-0.005849288319707199,0.0
[2.888],-0.29013082102511295,-0.00630686859308964,0.0
[2.89],-0.2903380975721556,-0.00676479680428059,0.0
[2.892],-0.29054460656252584,-0.00722307166771384,0.0
[2.894],-0.2907503474164799,-0.0076816918968499875,0.0
[2.896],-0.2909553195564304,-0.008140656204179655,0.0
[2.898],-0.2885117122072379,-0.008003745119326486,0.0
[2.9],-0.28871660061560844,-0.008462746811778582,0.0
[2.902],-0.28892071967202443,-0.008922091153603415,0.0
[2.904],-0.28912406880345143,-0.009381776855258775,0.0
[2.906],-0.28932664743901665,-0.009841802626244553,0.0
[2.908],-0.28952845501001023,-0.010302167175105889,0.0
[2.91],-0.28972949094988687,-0.010762869209436546,0.0
[2.912],-0.28992975469426785,-0.011223907435883279,0.0
[2.914],-0.2901292456809418,-0.011685280560148628,0.0
[2.916],-0.29032796334986716,-0.012146987286995217,0.0
[2.918],-0.28793463092021504,-0.012042579894339323,0.0
[2.92],-0.28813276434835455,-0.012504537639389857,0.0
[2.922],-0.28833012348111,-0.012966826711591078,0.0
[2.924],-0.28852670776442435,-0.013429445813133906,0.0
[2.926],-0.28872251664641635,-0.01389239364528315,0.0
[2.928],-0.28891754957738086,-0.014355668908380484,0.0
[2.93],-0.2891118060097917,-0.014819270301848514,0.0
[2.932],-0.2893052853983025,-0.015283196524194381,0.0
[2.934],-0.2894979871997481,-0.015747446273013,0.0
[2.936],-0.28968991087314644,-0.01621201824499144,0.0
[2.938],-0.2872925434666776,-0.016389839641463122,0.0
[2.94],-0.287483398944688,-0.016854851469347135,0.0
[2.942],-0.2876734750203676,-0.017320182425777875,0.0
[2.944],-0.2878627711601057,-0.01778583120440691,0.0
[2.946],-0.2880512868324813,-0.018251796497993716,0.0
[2.948],-0.2882390215082641,-0.018718076998408703,0.0
[2.95],-0.2884259746604164,-0.01918467139663796,0.0
[2.952],-0.28861214576409483,-0.019651578382785834,0.0
[2.954],-0.2887975342966511,-0.020118796646079476,0.0
[2.956],-0.2889821397376343,-0.020586324874872206,0.0
[2.958],-0.2865674455281541,-0.02107366696028759,0.0
[2.96],-0.2867504898740376,-0.02154180858522465,0.0
[2.962],-0.2869327495845318,-0.022010256246643822,0.0
[2.964],-0.28711422414796933,-0.022479008629447163,0.0
[2.966],-0.28729491305488686,-0.022948064417680783,0.0
[2.968],-0.28747481579802675,-0.0234174222945394,0.0
[2.97],-0.2876539318723385,-0.02388708094236968,0.0
[2.972],-0.2878322607749799,-0.024357039042673577,0.0
[2.974],-0.2880098020053188,-0.024827295276112722,0.0
[2.976],-0.288186555064934,-0.025297848322511494,0.0
[2.978],-0.2857374700368749,-0.026099559403250303,0.0
[2.98],-0.2859121542634229,-0.02657088438089729,0.0
[2.982],-0.2860860485325603,-0.027042501383050144,0.0
[2.984],-0.28625915235610466,-0.027514409085713502,0.0
[2.986],-0.28643146524809204,-0.027986606164075327,0.0
[2.988],-0.28660298672477935,-0.028459091292511805,0.0
[2.99],-0.2867737163046453,-0.028931863144589863,0.0
[2.992],-0.2869436535083914,-0.029404920393071944,0.0
[2.994],-0.28711279785894406,-0.02987826170991928,0.0
[2.996],-0.2872811488814551,-0.030351885766295182,0.0
[2.998],-0.284869669769625,-0.030895902621970874,0.0
[3.],-0.28503550669424027,-0.031370412819956804,0.0
[3.002],-0.28520054833697844,-0.03184520021418797,0.0
[3.004],-0.2853647942345091,-0.03232026347176842,0.0
[3.006],-0.28552824392573606,-0.03279560125902743,0.0
[3.008],-0.28569089695179833,-0.03327121224152412,0.0
[3.01],-0.28585275285607115,-0.03374709508405001,0.0
[3.012],-0.28601381118416797,-0.03422324845063401,0.0
[3.014],-0.2861740714839411,-0.03469967100454507,0.0
[3.016],-0.28633353330548317,-0.03517636140829681,0.0
[3.018],-0.2838217507251708,-0.03634045290314556,0.0
[3.02],-0.28397815637936724,-0.036818154781825006,0.0
[3.022],-0.2841337614172152,-0.03729611805003186,0.0
[3.024],-0.2842885654018762,-0.037774341365954006,0.0
[3.026],-0.2844425678987608,-0.03825282338704981,0.0
[3.028],-0.28459576847552953,-0.03873156277005088,0.0
[3.03],-0.2847481667020942,-0.03921055817096665,0.0
[3.032],-0.2848997621506192,-0.039689808245087804,0.0
[3.034],-0.28505055439552235,-0.040169311646989767,0.0
[3.036],-0.28520054301347675,-0.04064906703053722,0.0
[3.038],-0.2826212619699933,-0.04215041559222576,0.0
[3.04],-0.28276766055367186,-0.042631278637442815,0.0
[3.042],-0.2829132532384658,-0.043112386300750274,0.0
[3.044],-0.2830580396156447,-0.043593737231508604,0.0
[3.046],-0.2832020192787422,-0.04407533007839582,0.0
[3.048],-0.2833451918235564,-0.04455716348941037,0.0
[3.05],-0.28348755684815147,-0.04503923611187579,0.0
[3.052],-0.2836291139528584,-0.04552154659244355,0.0
[3.054],-0.28376986274027627,-0.04600409357709778,0.0
[3.056],-0.28390980281527367,-0.04648687571115866,0.0
[3.058],-0.2812458843278951,-0.04829769631387934,0.0
[3.06],-0.2813816920027621,-0.048781657148044555,0.0
[3.062],-0.2815166886032176,-0.04926584485072187,0.0
[3.064],-0.2816508737502787,-0.04975025806262541,0.0
[3.066],-0.2817842470672401,-0.05023489542383621,0.0
[3.068],-0.2819168081796757,-0.05071975557380557,0.0
[3.07],-0.2820485567154398,-0.05120483715135995,0.0
[3.072],-0.2821794923046677,-0.051690138794703626,0.0
[3.074],-0.28230961457977666,-0.052175659141423594,0.0
[3.076],-0.28243892317546765,-0.05266139682849235,0.0
[3.078],-0.27899511335713967,-0.055066597679065556,0.0
[3.08],-0.2791191586090806,-0.055553706074630164,0.0
[3.082],-0.27924238752933356,-0.05604102162616927,0.0
[3.084],-0.2793647997719513,-0.056528542965615936,0.0
[3.086],-0.2794863949932796,-0.0570162687243253,0.0
[3.088],-0.2796071728519576,-0.05750419753307903,0.0
[3.09],-0.2797271330089191,-0.05799232802208813,0.0
[3.092],-0.2798462751273936,-0.058480658820997955,0.0
[3.094],-0.27996459887290703,-0.05896918855889147,0.0
[3.096],-0.2800821039132828,-0.05945791586429275,0.0
[3.098],-0.2769697158977344,-0.06247282982754364,0.0
[3.1],-0.27708266147651717,-0.0629626309196126,0.0
[3.102],-0.27719478622753807,-0.06345262056620422,0.0
[3.104],-0.27730608983602345,-0.06394279739174455,0.0
[3.106],-0.27741657198950453,-0.06443316002013365,0.0
[3.108],-0.2775262323778191,-0.06492370707475056,0.0
[3.11],-0.2776350706931115,-0.0654144371784561,0.0
[3.112],-0.2777430866298342,-0.06590534895359756,0.0
[3.114],-0.2778502798847482,-0.06639644102201185,0.0
[3.116],-0.2779566501569242,-0.0668877120050301,0.0
[3.118],-0.27522736478780974,-0.06823043696331546,0.0
[3.12],-0.27533001332294177,-0.06872249904455499,0.0
[3.122],-0.27543183725644393,-0.06921473242428945,0.0
[3.124],-0.2755328363024601,-0.0697071357206455,0.0
[3.126],-0.27563301017745057,-0.0701997075512732,0.0
[3.128],-0.27573235860019163,-0.07069244653334937,0.0
[3.13],-0.2758308812917774,-0.07118535128358133,0.0
[3.132],-0.27592857797561965,-0.07167842041821137,0.0
[3.134],-0.2760254483774493,-0.07217165255302,0.0
[3.136],-0.27612149222531696,-0.07266504630333048,0.0
[3.138],-0.2734831507812492,-0.07358956806339086,0.0
[3.14],-0.2735759382274905,-0.0740835845645105,0.0
[3.142],-0.27366789781128315,-0.07457775583897645,0.0
[3.144],-0.27375902927446405,-0.075072080499475,0.0
[3.146],-0.2738493323611951,-0.07556655715826235,0.0
[3.148],-0.2739388068179634,-0.07606118442716744,0.0
[3.15],-0.2740274523935827,-0.07655596091759695,0.0
[3.152],-0.27411526883919357,-0.07705088524053816,0.0
[3.154],-0.274202255908264,-0.07754595600656361,0.0
[3.156],-0.27428841335659077,-0.07804117182583481,0.0
[3.158],-0.2716838826658828,-0.0786959696960143,0.0
[3.16],-0.2717672148896745,-0.07919166875193083,0.0
[3.162],-0.27184971644514333,-0.07968750673646179,0.0
[3.164],-0.2719313871006783,-0.08018348225761482,0.0
[3.166],-0.27201222662700086,-0.08067959392301137,0.0
[3.168],-0.2720922347971661,-0.08117584033989045,0.0
[3.17],-0.27217141138656264,-0.0816722201151132,0.0
[3.172],-0.27224975617291397,-0.08216873185516584,0.0
[3.174],-0.27232726893627834,-0.08266537416616462,0.0
[3.176],-0.2724039494590503,-0.08316214565385886,0.0
[3.178],-0.2698554152625392,-0.08354863677059082,0.0
[3.18],-0.26992972172921015,-0.08404576890852752,0.0
[3.182],-0.27000319513907656,-0.08454302485027289,0.0
[3.184],-0.27007583528587276,-0.08504040319985405,0.0
[3.186],-0.27014764196567204,-0.08553790256095385,0.0
[3.188],-0.2702186149768877,-0.08603552153691588,0.0
[3.19],-0.2702887541202734,-0.08653325873074787,0.0
[3.192],-0.27035805919892386,-0.08703111274512534,0.0
[3.194],-0.2704265300182751,-0.08752908218239633,0.0
[3.196],-0.2704941663861054,-0.08802716564458436,0.0
[3.198],-0.2680496178548187,-0.08803931210348498,0.0
[3.2],-0.26811533760601924,-0.0885376520756532,0.0
[3.202],-0.26818022228872346,-0.08903610146276171,0.0
[3.204],-0.2682442717207773,-0.08953465886548705,0.0
[3.206],-0.2683074857223713,-0.09003332288420202,0.0
[3.208],-0.26836986411604136,-0.09053209211898078,0.0
[3.21],-0.2684314067266692,-0.09103096516960149,0.0
[3.212],-0.2684921133814832,-0.09152994063555127,0.0
[3.214],-0.2685519839100581,-0.09202901711602976,0.0
[3.216],-0.2686110181443162,-0.09252819320995258,0.0
[3.218],-0.2662748114878273,-0.0921716215996176,0.0
[3.22],-0.2663323652980396,-0.09267097054823822,0.0
[3.222],-0.26638908236066267,-0.09317041522822397,0.0
[3.224],-0.2664449625164714,-0.09366995423745678,0.0
[3.226],-0.26650000560859055,-0.0941695861735542,0.0
[3.228],-0.26655421148249475,-0.09466930963387292,0.0
[3.23],-0.26660757998600904,-0.09516912321551228,0.0
[3.232],-0.26666011096930886,-0.09566902551531914,0.0
[3.234],-0.26671180428492147,-0.09616901512989078,0.0
[3.236],-0.2667626597877253,-0.09666909065557983,0.0
[3.238],-0.2645121834574184,-0.09606025578163871,0.0
[3.24],-0.2645619948093128,-0.09656043639179963,0.0
[3.242],-0.26461096803102413,-0.09706069975955094,0.0
[3.244],-0.2646591029850672,-0.09756104448047617,0.0
[3.246],-0.2647063995363101,-0.09806146914993118,0.0
[3.248],-0.26475285755197486,-0.09856197236304674,0.0
[3.25],-0.2647984769016374,-0.09906255271473355,0.0
[3.252],-0.26484325745722787,-0.09956320879968572,0.0
[3.254],-0.26488719909303166,-0.10006393921238439,0.0
[3.256],-0.264930301685689,-0.10056474254710257,0.0
[3.258],-0.26275481516780386,-0.09971966368323207,0.0
[3.26],-0.26279730971118415,-0.10022051897904269,0.0
[3.262],-0.2628389650042056,-0.10072144477207176,0.0
[3.264],-0.26287978092992714,-0.10122243965604362,0.0
[3.266],-0.26291975737376405,-0.10172350222448873,0.0
[3.268],-0.2629588942234882,-0.102224631070747,0.0
[3.27],-0.26299719136922883,-0.10272582478797296,0.0
[3.272],-0.2630346487034722,-0.10322708196913835,0.0
[3.274],-0.2630712661210623,-0.10372840120703727,0.0
[3.276],-0.26310704351920106,-0.10422978109428946,0.0
[3.278],-0.261027763480963,-0.10315341467108169,0.0
[3.28],-0.26106337156815035,-0.10365480661126969,0.0
[3.282],-0.2610981395154894,-0.10415625750956017,0.0
[3.284],-0.26113206722537424,-0.10465776595820345,0.0
[3.286],-0.2611651546025577,-0.10515933054928783,0.0
[3.288],-0.261197401554152,-0.10566094987474427,0.0
[3.29],-0.2612288079896284,-0.10616262252635017,0.0
[3.292],-0.261259373820818,-0.1066643470957328,0.0
[3.294],-0.2612890989619117,-0.10716612217437421,0.0
[3.296],-0.2613179833294605,-0.10766794635361411,0.0
[3.298],-0.2595866279880106,-0.10586841885004131,0.0
[3.3],-0.25961514087223636,-0.10637026427344538,0.0
[3.302],-0.25964281286675517,-0.10687215676619444,0.0
[3.304],-0.25966964389388186,-0.10737409491929895,0.0
[3.306],-0.2596956338782924,-0.10787607732364082,0.0
[3.308],-0.25972078274702354,-0.10837810256997826,0.0
[3.31],-0.25974509042947364,-0.1088801692489487,0.0
[3.312],-0.25976855685740236,-0.10938227595107364,0.0
[3.314],-0.25979118196493123,-0.10988442126676218,0.0
[3.316],-0.2598129656885435,-0.11038660378631465,0.0
[3.318],-0.2570411109652033,-0.10758414745446739,0.0
[3.32],-0.25706460543498555,-0.10808625284524523,0.0
[3.322],-0.2570872585865258,-0.10858839689657307,0.0
[3.324],-0.25710907035622854,-0.1090905781987548,0.0
[3.326],-0.2571300406828604,-0.10959279534199011,0.0
[3.328],-0.2571501695075504,-0.11009504691637814,0.0
[3.33],-0.2571694567737896,-0.11059733151192085,0.0
[3.332],-0.25718790242743206,-0.11109964771852815,0.0
[3.334],-0.25720550641669415,-0.11160199412602059,0.0
[3.336],-0.25722226869215536,-0.11210436932413438,0.0
[3.338],-0.25522351289581785,-0.11054519022423552,0.0
[3.34],-0.25524066252515176,-0.11104755234837728,0.0
[3.342],-0.255256970414989,-0.11154994250183142,0.0
[3.344],-0.2552724365195477,-0.11205235927421099,0.0
[3.346],-0.25528706079540886,-0.11255480125505471,0.0
[3.348],-0.25530084320151697,-0.11305726703383011,0.0
[3.35],-0.25531378369918006,-0.11355975519993826,0.0
[3.352],-0.2553258822520695,-0.11406226434271738,0.0
[3.354],-0.25533713882622044,-0.11456479305144644,0.0
[3.356],-0.2553475533900316,-0.11506733991534995,0.0
[3.358],-0.2533614786267726,-0.1137923019904218,0.0
[3.36],-0.25337186657503386,-0.11429484940518922,0.0
[3.362],-0.25338141248283247,-0.1147974135197089,0.0
[3.364],-0.25339011632336955,-0.11529999292310544,0.0
[3.366],-0.25339797807221043,-0.11580258620446106,0.0
[3.368],-0.2534049977072844,-0.11630519195281848,0.0
[3.37],-0.2534111752088849,-0.11680780875718597,0.0
[3.372],-0.2534165105596694,-0.11731043520654029,0.0
[3.374],-0.25342100374465976,-0.11781306988983138,0.0
[3.376],-0.253424654751242,-0.11831571139598616,0.0
[3.378],-0.25137905639838504,-0.11723080592517766,0.0
[3.38],-0.2513823501550136,-0.11773344989930437,0.0
[3.382],-0.2513848017193508,-0.11823609868662095,0.0
[3.384],-0.25138641108451404,-0.11873875087601475,0.0
[3.386],-0.2513871782459855,-0.11924140505636324,0.0
[3.388],-0.25138710320161123,-0.11974405981653848,0.0
[3.39],-0.25138618595160217,-0.12024671374541107,0.0
[3.392],-0.25138442649853315,-0.1207493654318535,0.0
[3.394],-0.25138182484734367,-0.12125201346474501,0.0
[3.396],-0.25137838100533755,-0.12175465643297469,0.0
[3.398],-0.24912438264319953,-0.1210225918909302,0.0
[3.4],-0.24912034789461737,-0.12152523046322894,0.0
[3.402],-0.24911547097308154,-0.12202786156970252,0.0
[3.404],-0.24910975189228304,-0.12253048379928796,0.0
[3.406],-0.24910319066827769,-0.12303309574094679,0.0
[3.408],-0.24909578731948495,-0.12353569598366984,0.0
[3.41],-0.2490875418666886,-0.12403828311648035,0.0
[3.412],-0.24907845433303674,-0.12454085572843869,0.0
[3.414],-0.2490685247440411,-0.12504341240864603,0.0
[3.416],-0.24905775312757758,-0.12554595174624786,0.0
[3.418],-0.24689904712035027,-0.12475480130311926,0.0
[3.42],-0.24688720938679098,-0.1252573166577331,0.0
[3.422],-0.24687452969768386,-0.12575981147267415,0.0
[3.424],-0.24686100808862552,-0.12626228433726203,0.0
[3.426],-0.24684664459757563,-0.12676473384087739,0.0
[3.428],-0.24683143926485762,-0.12726715857296725,0.0
[3.43],-0.24681539213315834,-0.1277695571230475,0.0
[3.432],-0.24679850324752772,-0.12827192808070806,0.0
[3.434],-0.24678077265537893,-0.12877427003561584,0.0
[3.436],-0.24676220040648775,-0.12927658157751948,0.0
[3.438],-0.24454365718778576,-0.12861193949758923,0.0
[3.44],-0.2445237148341958,-0.1291141985105415,0.0
[3.442],-0.2445029309659387,-0.1296164234047661,0.0
[3.444],-0.2444813056413621,-0.13011861277033995,0.0
[3.446],-0.24445883892117595,-0.1306207651974402,0.0
[3.448],-0.24443553086845238,-0.1311228792763473,0.0
[3.45],-0.24441138154862524,-0.1316249535974497,0.0
[3.452],-0.24438639102949025,-0.13212698675124734,0.0
[3.454],-0.24436055938120452,-0.13262897732835544,0.0
[3.456],-0.2443338866762868,-0.13313092391950934,0.0
[3.458],-0.24203314127034709,-0.1326089941523271,0.0
[3.46],-0.24200480781810815,-0.13311084973817097,0.0
[3.462],-0.24197563353892879,-0.13361265714643933,0.0
[3.464],-0.2419456185147114,-0.13411441496838108,0.0
[3.466],-0.241914762829719,-0.13461612179538496,0.0
[3.468],-0.24188306657057415,-0.13511777621898224,0.0
[3.47],-0.2418505298262597,-0.13561937683085193,0.0
[3.472],-0.2418171526881176,-0.13612092222282354,0.0
[3.474],-0.2417829352498494,-0.13662241098688196,0.0
[3.476],-0.24174787760751545,-0.13712384171517117,0.0
[3.478],-0.23936155368252246,-0.1367468539770441,0.0
[3.48],-0.23932454190562338,-0.1372481442541585,0.0
[3.482],-0.23928669026114882,-0.13774937181382482,0.0
[3.484],-0.2392479988553617,-0.13825053524892034,0.0
[3.486],-0.23920846779688254,-0.1387516331525022,0.0
[3.488],-0.23916809719668908,-0.13925266411781126,0.0
[3.49],-0.2391268871681157,-0.1397536267382767,0.0
[3.492],-0.2390848378268536,-0.14025451960751917,0.0
[3.494],-0.2390419492909501,-0.1407553413193555,0.0
[3.496],-0.2389982216808086,-0.1412560904678019,0.0
[3.498],-0.23687213463601065,-0.14041971608332432,0.0
[3.5],-0.23682643143519871,-0.14092028878632978,0.0
[3.502],-0.23677988958131763,-0.1414207842102807,0.0
[3.504],-0.23673250920502686,-0.1419212009501098,0.0
[3.506],-0.23668429043933994,-0.14242153760097015,0.0
[3.508],-0.23663523341962392,-0.14292179275823996,0.0
[3.51],-0.23658533828359923,-0.1434219650175264,0.0
[3.512],-0.23653460517133912,-0.14392205297466887,0.0
[3.514],-0.23648303422526934,-0.14442205522574392,0.0
[3.516],-0.23643062559016786,-0.14492197036706822,0.0
[3.518],-0.23404234241086694,-0.14450694805591266,0.0
[3.52],-0.23398762978791426,-0.14500661628829103,0.0
[3.522],-0.2339320800399932,-0.14550619214746,0.0
[3.524],-0.23387569332305147,-0.14600567423093364,0.0
[3.526],-0.23381846979538648,-0.14650506113648892,0.0
[3.528],-0.23376040961764502,-0.14700435146217056,0.0
[3.53],-0.23370151295282246,-0.14750354380629382,0.0
[3.532],-0.23364177996626262,-0.14800263676744962,0.0
[3.534],-0.23358121082565708,-0.14850162894450736,0.0
[3.536],-0.2335198057010448,-0.1490005189366197,0.0
[3.538],-0.2310281170550273,-0.1487243561468531,0.0
[3.54],-0.23096416555885826,-0.14922292612157703,0.0
[3.542],-0.2308993787908366,-0.1497213882447599,0.0
[3.544],-0.23083375693284183,-0.15021974111704195,0.0
[3.546],-0.23076730016909763,-0.1507179833393708,0.0
[3.548],-0.2307000086861717,-0.1512161135130044,0.0
[3.55],-0.23063188267297485,-0.15171413023951508,0.0
[3.552],-0.2305629223207611,-0.1522120321207941,0.0
[3.554],-0.2304931278231264,-0.1527098177590546,0.0
[3.556],-0.23042249937600856,-0.15320748575683663,0.0
[3.558],-0.2278362028340175,-0.15304129956206663,0.0
[3.56],-0.2277627884255539,-0.15353856421814868,0.0
[3.562],-0.22768854094560184,-0.1540357051692676,0.0
[3.564],-0.22761346060260057,-0.1545327210197727,0.0
[3.566],-0.22753754760732686,-0.15502961037436508,0.0
[3.568],-0.22746080217289552,-0.15552637183810036,0.0
[3.57],-0.22738322451475806,-0.15602300401639374,0.0
[3.572],-0.22730481485070234,-0.1565195055150232,0.0
[3.574],-0.227225573400852,-0.15701587494013328,0.0
[3.576],-0.22714550038766584,-0.15751211089823983,0.0
[3.578],-0.22379045550772966,-0.157375486495399,0.0
[3.58],-0.22370689561329044,-0.15787114722372025,0.0
[3.582],-0.22362250534900946,-0.15836666725041254,0.0
[3.584],-0.22353728495179986,-0.15886204518437602,0.0
[3.586],-0.22345123466090558,-0.15935727963490992,0.0
[3.588],-0.22336435471790014,-0.15985236921171586,0.0
[3.59],-0.22327664536668623,-0.16034731252490264,0.0
[3.592],-0.2231881068534951,-0.16084210818498906,0.0
[3.594],-0.22309873942688555,-0.1613367548029092,0.0
[3.596],-0.22300854333774356,-0.16183125099001483,0.0
[3.598],-0.21947072984332822,-0.16276310728527482,0.0
[3.6],-0.21937685901990325,-0.16325691907337653,0.0
[3.602],-0.21928216093903727,-0.16375057288632522,0.0
[3.604],-0.21918663586658133,-0.16424406733826052,0.0
[3.606],-0.21909028407070805,-0.16473740104376877,0.0
[3.608],-0.21899310582191092,-0.16523057261788798,0.0
[3.61],-0.21889510139300375,-0.1657235806761114,0.0
[3.612],-0.21879627105911947,-0.16621642383439078,0.0
[3.614],-0.21869661509770988,-0.16670910070914155,0.0
[3.616],-0.2185961337885445,-0.16720160991724523,0.0
[3.618],-0.21609493099021027,-0.16679003214931076,0.0
[3.62],-0.21599190489586306,-0.16728201531715498,0.0
[3.622],-0.2158880546208073,-0.16777382517261677,0.0
[3.624],-0.2157833804565871,-0.16826546033501205,0.0
[3.626],-0.21567788269706,-0.16875691942414692,0.0
[3.628],-0.21557156163839553,-0.16924820106032223,0.0
[3.63],-0.2154644175790744,-0.16973930386433653,0.0
[3.632],-0.21535645081988794,-0.17023022645749075,0.0
[3.634],-0.21524766166393694,-0.17072096746159182,0.0
[3.636],-0.21513805041663103,-0.17121152549895594,0.0
[3.638],-0.21277460454697925,-0.17059040852466167,0.0
[3.64],-0.2126627143885983,-0.17108045179419612,0.0
[3.642],-0.21255000331228013,-0.17157030690219627,0.0
[3.644],-0.21243647163444468,-0.17205997247346544,0.0
[3.646],-0.2123221196738155,-0.17254944713333942,0.0
[3.648],-0.21220694775141885,-0.17303872950768995,0.0
[3.65],-0.21209095619058316,-0.1735278182229282,0.0
[3.652],-0.2119741453169377,-0.17401671190600954,0.0
[3.654],-0.21185651545841186,-0.17450540918443624,0.0
[3.656],-0.21173806694523417,-0.17499390868626263,0.0
[3.658],-0.2094409707435967,-0.1742773822630044,0.0
[3.66],-0.2093204321128005,-0.17476537022601607,0.0
[3.662],-0.20919907601990423,-0.17525315553973064,0.0
[3.664],-0.20907690280559754,-0.175740736834762,0.0
[3.666],-0.2089539128128636,-0.17622811274229738,0.0
[3.668],-0.20883010638697902,-0.17671528189410013,0.0
[3.67],-0.20870548387551213,-0.1772022429225143,0.0
[3.672],-0.20858004562832227,-0.17768899446046826,0.0
[3.674],-0.2084537919975591,-0.17817553514147821,0.0
[3.676],-0.208326723337661,-0.17866186359965266,0.0
[3.678],-0.206078187918396,-0.17785918727307792,0.0
[3.68],-0.20594921075940317,-0.1783450130710928,0.0
[3.682],-0.20581941977289597,-0.17883062208396222,0.0
[3.684],-0.20568881532324346,-0.1793160129484101,0.0
[3.686],-0.20555739777709842,-0.17980118430177283,0.0
[3.688],-0.20542516750339646,-0.18028613478200273,0.0
[3.69],-0.20529212487335471,-0.18077086302767265,0.0
[3.692],-0.20515827026047082,-0.1812553676779787,0.0
[3.694],-0.20502360404052206,-0.18173964737274528,0.0
[3.696],-0.204888126591564,-0.1822237007524282,0.0
[3.698],-0.20276471362224036,-0.18126198011957517,0.0
[3.7],-0.20262750389500483,-0.1817455453212911,0.0
[3.702],-0.20248948413947437,-0.18222887994724069,0.0
[3.704],-0.20235065474311925,-0.182711982640533,0.0
[3.706],-0.2022110160956826,-0.18319485204492778,0.0
[3.708],-0.2020705685891795,-0.18367748680484003,0.0
[3.71],-0.2019293126178957,-0.18415988556534352,0.0
[3.712],-0.20178724857838676,-0.18464204697217418,0.0
[3.714],-0.2016443768694765,-0.1851239696717347,0.0
[3.716],-0.2015006978922564,-0.18560565231109746,0.0
[3.718],-0.1994915967002111,-0.18450470755020415,0.0
[3.72],-0.19934630655439295,-0.18498590666396764,0.0
[3.722],-0.19920021035603874,-0.185466861666421,0.0
[3.724],-0.1990533085152921,-0.1859475712073539,0.0
[3.726],-0.19890560144455843,-0.18642803393724433,0.0
[3.728],-0.19875708955850374,-0.18690824850726395,0.0
[3.73],-0.19860777327405335,-0.18738821356928037,0.0
[3.732],-0.1984576530103909,-0.1878679277758622,0.0
